Year,Geographical Location,Income decile,Income,Highest-to-Lowest Average Income Ratio, Income Range
2003,British Columbia,Eighth decile,85000,NA,NA
2003,British Columbia,Ninth decile,106800,NA,NA
2003,British Columbia,Highest decile,171100,NA,NA
2004,Canada,Total deciles,67900,18.401960784313726,177500
2004,Canada,Lowest decile,10200,NA,NA
2004,Canada,Second decile,22300,NA,NA
2004,Canada,Third decile,31600,NA,NA
2004,Canada,Fourth decile,40800,NA,NA
2004,Canada,Fifth decile,50200,NA,NA
2004,Canada,Sixth decile,60900,NA,NA
2004,Canada,Seventh decile,73800,NA,NA
2004,Canada,Eighth decile,89400,NA,NA
2004,Canada,Ninth decile,111800,NA,NA
2004,Canada,Highest decile,187700,NA,NA
2004,Atlantic provinces,Total deciles,57000,15.020833333333334,134600
2004,Atlantic provinces,Lowest decile,9600,NA,NA
2004,Atlantic provinces,Second decile,20300,NA,NA
2004,Atlantic provinces,Third decile,28100,NA,NA
2004,Atlantic provinces,Fourth decile,36100,NA,NA
2004,Atlantic provinces,Fifth decile,44100,NA,NA
2004,Atlantic provinces,Sixth decile,52700,NA,NA
2004,Atlantic provinces,Seventh decile,63300,NA,NA
2004,Atlantic provinces,Eighth decile,76400,NA,NA
2004,Atlantic provinces,Ninth decile,95100,NA,NA
2004,Atlantic provinces,Highest decile,144200,NA,NA
2004,Newfoundland and Labrador,Total deciles,55000,13.806122448979592,125500
2004,Newfoundland and Labrador,Lowest decile,9800,NA,NA
2004,Newfoundland and Labrador,Second decile,19800,NA,NA
2004,Newfoundland and Labrador,Third decile,26900,NA,NA
2004,Newfoundland and Labrador,Fourth decile,35000,NA,NA
2004,Newfoundland and Labrador,Fifth decile,42600,NA,NA
2004,Newfoundland and Labrador,Sixth decile,50900,NA,NA
2004,Newfoundland and Labrador,Seventh decile,60500,NA,NA
2004,Newfoundland and Labrador,Eighth decile,73900,NA,NA
2004,Newfoundland and Labrador,Ninth decile,95100,NA,NA
2004,Newfoundland and Labrador,Highest decile,135300,NA,NA
2004,Prince Edward Island,Total deciles,57800,12.017241379310345,127800
2004,Prince Edward Island,Lowest decile,11600,NA,NA
2004,Prince Edward Island,Second decile,22600,NA,NA
2004,Prince Edward Island,Third decile,31000,NA,NA
2004,Prince Edward Island,Fourth decile,39200,NA,NA
2004,Prince Edward Island,Fifth decile,45900,NA,NA
2004,Prince Edward Island,Sixth decile,54400,NA,NA
2004,Prince Edward Island,Seventh decile,64200,NA,NA
2004,Prince Edward Island,Eighth decile,75600,NA,NA
2004,Prince Edward Island,Ninth decile,93800,NA,NA
2004,Prince Edward Island,Highest decile,139400,NA,NA
2004,Nova Scotia,Total deciles,57700,17.24705882352941,138100
2004,Nova Scotia,Lowest decile,8500,NA,NA
2004,Nova Scotia,Second decile,20200,NA,NA
2004,Nova Scotia,Third decile,28800,NA,NA
2004,Nova Scotia,Fourth decile,36600,NA,NA
2004,Nova Scotia,Fifth decile,44400,NA,NA
2004,Nova Scotia,Sixth decile,53300,NA,NA
2004,Nova Scotia,Seventh decile,64300,NA,NA
2004,Nova Scotia,Eighth decile,77900,NA,NA
2004,Nova Scotia,Ninth decile,95900,NA,NA
2004,Nova Scotia,Highest decile,146600,NA,NA
2004,New Brunswick,Total deciles,57300,13.822429906542055,137200
2004,New Brunswick,Lowest decile,10700,NA,NA
2004,New Brunswick,Second decile,20400,NA,NA
2004,New Brunswick,Third decile,27700,NA,NA
2004,New Brunswick,Fourth decile,35500,NA,NA
2004,New Brunswick,Fifth decile,44200,NA,NA
2004,New Brunswick,Sixth decile,52900,NA,NA
2004,New Brunswick,Seventh decile,63700,NA,NA
2004,New Brunswick,Eighth decile,76300,NA,NA
2004,New Brunswick,Ninth decile,94200,NA,NA
2004,New Brunswick,Highest decile,147900,NA,NA
2004,Quebec,Total deciles,59400,14.008849557522124,147000
2004,Quebec,Lowest decile,11300,NA,NA
2004,Quebec,Second decile,21300,NA,NA
2004,Quebec,Third decile,29500,NA,NA
2004,Quebec,Fourth decile,37500,NA,NA
2004,Quebec,Fifth decile,45300,NA,NA
2004,Quebec,Sixth decile,53700,NA,NA
2004,Quebec,Seventh decile,63600,NA,NA
2004,Quebec,Eighth decile,76600,NA,NA
2004,Quebec,Ninth decile,96700,NA,NA
2004,Quebec,Highest decile,158300,NA,NA
2004,Ontario,Total deciles,76200,18.86842105263158,203700
2004,Ontario,Lowest decile,11400,NA,NA
2004,Ontario,Second decile,24300,NA,NA
2004,Ontario,Third decile,34700,NA,NA
2004,Ontario,Fourth decile,45200,NA,NA
2004,Ontario,Fifth decile,56000,NA,NA
2004,Ontario,Sixth decile,69100,NA,NA
2004,Ontario,Seventh decile,82500,NA,NA
2004,Ontario,Eighth decile,99500,NA,NA
2004,Ontario,Ninth decile,124600,NA,NA
2004,Ontario,Highest decile,215100,NA,NA
2004,Prairie provinces,Total deciles,69000,18.969072164948454,174300
2004,Prairie provinces,Lowest decile,9700,NA,NA
2004,Prairie provinces,Second decile,22800,NA,NA
2004,Prairie provinces,Third decile,31900,NA,NA
2004,Prairie provinces,Fourth decile,41800,NA,NA
2004,Prairie provinces,Fifth decile,51600,NA,NA
2004,Prairie provinces,Sixth decile,63500,NA,NA
2004,Prairie provinces,Seventh decile,76700,NA,NA
2004,Prairie provinces,Eighth decile,92300,NA,NA
2004,Prairie provinces,Ninth decile,115400,NA,NA
2004,Prairie provinces,Highest decile,184000,NA,NA
2004,Manitoba,Total deciles,61100,14.243243243243244,147000
2004,Manitoba,Lowest decile,11100,NA,NA
2004,Manitoba,Second decile,22200,NA,NA
2004,Manitoba,Third decile,29900,NA,NA
2004,Manitoba,Fourth decile,38600,NA,NA
2004,Manitoba,Fifth decile,46600,NA,NA
2004,Manitoba,Sixth decile,56900,NA,NA
2004,Manitoba,Seventh decile,67400,NA,NA
2004,Manitoba,Eighth decile,80700,NA,NA
2004,Manitoba,Ninth decile,99400,NA,NA
2004,Manitoba,Highest decile,158100,NA,NA
2004,Saskatchewan,Total deciles,59100,18.04705882352941,144900
2004,Saskatchewan,Lowest decile,8500,NA,NA
2004,Saskatchewan,Second decile,19900,NA,NA
2004,Saskatchewan,Third decile,27400,NA,NA
2004,Saskatchewan,Fourth decile,36000,NA,NA
2004,Saskatchewan,Fifth decile,45600,NA,NA
2004,Saskatchewan,Sixth decile,55400,NA,NA
2004,Saskatchewan,Seventh decile,66200,NA,NA
2004,Saskatchewan,Eighth decile,79500,NA,NA
2004,Saskatchewan,Ninth decile,99200,NA,NA
2004,Saskatchewan,Highest decile,153400,NA,NA
2004,Alberta,Total deciles,74700,20.614583333333332,188300
2004,Alberta,Lowest decile,9600,NA,NA
2004,Alberta,Second decile,24400,NA,NA
2004,Alberta,Third decile,34600,NA,NA
2004,Alberta,Fourth decile,44900,NA,NA
2004,Alberta,Fifth decile,56100,NA,NA
2004,Alberta,Sixth decile,69900,NA,NA
2004,Alberta,Seventh decile,83700,NA,NA
2004,Alberta,Eighth decile,100800,NA,NA
2004,Alberta,Ninth decile,125100,NA,NA
2004,Alberta,Highest decile,197900,NA,NA
2004,British Columbia,Total deciles,65300,28.19047619047619,171300
2004,British Columbia,Lowest decile,6300,NA,NA
2004,British Columbia,Second decile,20500,NA,NA
2004,British Columbia,Third decile,29900,NA,NA
2004,British Columbia,Fourth decile,39800,NA,NA
2004,British Columbia,Fifth decile,49200,NA,NA
2004,British Columbia,Sixth decile,59400,NA,NA
2004,British Columbia,Seventh decile,73100,NA,NA
2004,British Columbia,Eighth decile,88100,NA,NA
2004,British Columbia,Ninth decile,109300,NA,NA
2004,British Columbia,Highest decile,177600,NA,NA
2005,Canada,Total deciles,68700,18.633663366336634,178100
2005,Canada,Lowest decile,10100,NA,NA
2005,Canada,Second decile,22300,NA,NA
2005,Canada,Third decile,31800,NA,NA
2005,Canada,Fourth decile,41300,NA,NA
2005,Canada,Fifth decile,51100,NA,NA
2005,Canada,Sixth decile,62300,NA,NA
2005,Canada,Seventh decile,74900,NA,NA
2005,Canada,Eighth decile,91200,NA,NA
2005,Canada,Ninth decile,114200,NA,NA
2005,Canada,Highest decile,188200,NA,NA
2005,Atlantic provinces,Total deciles,58100,14.841584158415841,139800
2005,Atlantic provinces,Lowest decile,10100,NA,NA
2005,Atlantic provinces,Second decile,20600,NA,NA
2005,Atlantic provinces,Third decile,29000,NA,NA
2005,Atlantic provinces,Fourth decile,37200,NA,NA
2005,Atlantic provinces,Fifth decile,45200,NA,NA
2005,Atlantic provinces,Sixth decile,53600,NA,NA
2005,Atlantic provinces,Seventh decile,63600,NA,NA
2005,Atlantic provinces,Eighth decile,76600,NA,NA
2005,Atlantic provinces,Ninth decile,95400,NA,NA
2005,Atlantic provinces,Highest decile,149900,NA,NA
2005,Newfoundland and Labrador,Total deciles,57100,12.850877192982455,135100
2005,Newfoundland and Labrador,Lowest decile,11400,NA,NA
2005,Newfoundland and Labrador,Second decile,21200,NA,NA
2005,Newfoundland and Labrador,Third decile,28700,NA,NA
2005,Newfoundland and Labrador,Fourth decile,36200,NA,NA
2005,Newfoundland and Labrador,Fifth decile,43600,NA,NA
2005,Newfoundland and Labrador,Sixth decile,52200,NA,NA
2005,Newfoundland and Labrador,Seventh decile,62200,NA,NA
2005,Newfoundland and Labrador,Eighth decile,75200,NA,NA
2005,Newfoundland and Labrador,Ninth decile,94200,NA,NA
2005,Newfoundland and Labrador,Highest decile,146500,NA,NA
2005,Prince Edward Island,Total deciles,58300,10,124200
2005,Prince Edward Island,Lowest decile,13800,NA,NA
2005,Prince Edward Island,Second decile,22600,NA,NA
2005,Prince Edward Island,Third decile,31600,NA,NA
2005,Prince Edward Island,Fourth decile,39900,NA,NA
2005,Prince Edward Island,Fifth decile,47300,NA,NA
2005,Prince Edward Island,Sixth decile,55200,NA,NA
2005,Prince Edward Island,Seventh decile,64500,NA,NA
2005,Prince Edward Island,Eighth decile,75400,NA,NA
2005,Prince Edward Island,Ninth decile,95200,NA,NA
2005,Prince Edward Island,Highest decile,138000,NA,NA
2005,Nova Scotia,Total deciles,59600,17.032608695652176,147500
2005,Nova Scotia,Lowest decile,9200,NA,NA
2005,Nova Scotia,Second decile,20700,NA,NA
2005,Nova Scotia,Third decile,29800,NA,NA
2005,Nova Scotia,Fourth decile,38000,NA,NA
2005,Nova Scotia,Fifth decile,45700,NA,NA
2005,Nova Scotia,Sixth decile,54600,NA,NA
2005,Nova Scotia,Seventh decile,65400,NA,NA
2005,Nova Scotia,Eighth decile,78300,NA,NA
2005,Nova Scotia,Ninth decile,97000,NA,NA
2005,Nova Scotia,Highest decile,156700,NA,NA
2005,New Brunswick,Total deciles,56900,14.857142857142858,135800
2005,New Brunswick,Lowest decile,9800,NA,NA
2005,New Brunswick,Second decile,19800,NA,NA
2005,New Brunswick,Third decile,27800,NA,NA
2005,New Brunswick,Fourth decile,36500,NA,NA
2005,New Brunswick,Fifth decile,45100,NA,NA
2005,New Brunswick,Sixth decile,53100,NA,NA
2005,New Brunswick,Seventh decile,62200,NA,NA
2005,New Brunswick,Eighth decile,75100,NA,NA
2005,New Brunswick,Ninth decile,94100,NA,NA
2005,New Brunswick,Highest decile,145600,NA,NA
2005,Quebec,Total deciles,58800,16.574468085106382,146400
2005,Quebec,Lowest decile,9400,NA,NA
2005,Quebec,Second decile,20200,NA,NA
2005,Quebec,Third decile,28200,NA,NA
2005,Quebec,Fourth decile,36200,NA,NA
2005,Quebec,Fifth decile,44700,NA,NA
2005,Quebec,Sixth decile,53900,NA,NA
2005,Quebec,Seventh decile,64700,NA,NA
2005,Quebec,Eighth decile,77200,NA,NA
2005,Quebec,Ninth decile,97700,NA,NA
2005,Quebec,Highest decile,155800,NA,NA
2005,Ontario,Total deciles,76600,19.453703703703702,199300
2005,Ontario,Lowest decile,10800,NA,NA
2005,Ontario,Second decile,24600,NA,NA
2005,Ontario,Third decile,35500,NA,NA
2005,Ontario,Fourth decile,46000,NA,NA
2005,Ontario,Fifth decile,57400,NA,NA
2005,Ontario,Sixth decile,69800,NA,NA
2005,Ontario,Seventh decile,83300,NA,NA
2005,Ontario,Eighth decile,101500,NA,NA
2005,Ontario,Ninth decile,126500,NA,NA
2005,Ontario,Highest decile,210100,NA,NA
2005,Prairie provinces,Total deciles,71700,17.504587155963304,179900
2005,Prairie provinces,Lowest decile,10900,NA,NA
2005,Prairie provinces,Second decile,23700,NA,NA
2005,Prairie provinces,Third decile,33100,NA,NA
2005,Prairie provinces,Fourth decile,43300,NA,NA
2005,Prairie provinces,Fifth decile,53700,NA,NA
2005,Prairie provinces,Sixth decile,65700,NA,NA
2005,Prairie provinces,Seventh decile,79400,NA,NA
2005,Prairie provinces,Eighth decile,96600,NA,NA
2005,Prairie provinces,Ninth decile,119500,NA,NA
2005,Prairie provinces,Highest decile,190800,NA,NA
2005,Manitoba,Total deciles,62100,14.527272727272727,148800
2005,Manitoba,Lowest decile,11000,NA,NA
2005,Manitoba,Second decile,22100,NA,NA
2005,Manitoba,Third decile,29700,NA,NA
2005,Manitoba,Fourth decile,38300,NA,NA
2005,Manitoba,Fifth decile,47700,NA,NA
2005,Manitoba,Sixth decile,58300,NA,NA
2005,Manitoba,Seventh decile,69000,NA,NA
2005,Manitoba,Eighth decile,82700,NA,NA
2005,Manitoba,Ninth decile,102500,NA,NA
2005,Manitoba,Highest decile,159800,NA,NA
2005,Saskatchewan,Total deciles,61800,19.197674418604652,156500
2005,Saskatchewan,Lowest decile,8600,NA,NA
2005,Saskatchewan,Second decile,20400,NA,NA
2005,Saskatchewan,Third decile,27400,NA,NA
2005,Saskatchewan,Fourth decile,36100,NA,NA
2005,Saskatchewan,Fifth decile,45000,NA,NA
2005,Saskatchewan,Sixth decile,56200,NA,NA
2005,Saskatchewan,Seventh decile,67900,NA,NA
2005,Saskatchewan,Eighth decile,84700,NA,NA
2005,Saskatchewan,Ninth decile,106200,NA,NA
2005,Saskatchewan,Highest decile,165100,NA,NA
2005,Alberta,Total deciles,77800,17.637931034482758,193000
2005,Alberta,Lowest decile,11600,NA,NA
2005,Alberta,Second decile,25900,NA,NA
2005,Alberta,Third decile,37100,NA,NA
2005,Alberta,Fourth decile,47500,NA,NA
2005,Alberta,Fifth decile,58800,NA,NA
2005,Alberta,Sixth decile,72100,NA,NA
2005,Alberta,Seventh decile,86800,NA,NA
2005,Alberta,Eighth decile,104600,NA,NA
2005,Alberta,Ninth decile,129100,NA,NA
2005,Alberta,Highest decile,204600,NA,NA
2005,British Columbia,Total deciles,67900,20.744444444444444,177700
2005,British Columbia,Lowest decile,9000,NA,NA
2005,British Columbia,Second decile,21200,NA,NA
2005,British Columbia,Third decile,30900,NA,NA
2005,British Columbia,Fourth decile,40500,NA,NA
2005,British Columbia,Fifth decile,50500,NA,NA
2005,British Columbia,Sixth decile,61600,NA,NA
2005,British Columbia,Seventh decile,75100,NA,NA
2005,British Columbia,Eighth decile,90800,NA,NA
2005,British Columbia,Ninth decile,112400,NA,NA
2005,British Columbia,Highest decile,186700,NA,NA
2006,Canada,Total deciles,70100,18.88118811881188,180600
2006,Canada,Lowest decile,10100,NA,NA
2006,Canada,Second decile,22500,NA,NA
2006,Canada,Third decile,32300,NA,NA
2006,Canada,Fourth decile,42100,NA,NA
2006,Canada,Fifth decile,52200,NA,NA
2006,Canada,Sixth decile,63800,NA,NA
2006,Canada,Seventh decile,76800,NA,NA
2006,Canada,Eighth decile,93500,NA,NA
2006,Canada,Ninth decile,117100,NA,NA
2006,Canada,Highest decile,190700,NA,NA
2006,Atlantic provinces,Total deciles,59300,16.114583333333332,145100
2006,Atlantic provinces,Lowest decile,9600,NA,NA
2006,Atlantic provinces,Second decile,20900,NA,NA
2006,Atlantic provinces,Third decile,29600,NA,NA
2006,Atlantic provinces,Fourth decile,37800,NA,NA
2006,Atlantic provinces,Fifth decile,45900,NA,NA
2006,Atlantic provinces,Sixth decile,55000,NA,NA
2006,Atlantic provinces,Seventh decile,65300,NA,NA
2006,Atlantic provinces,Eighth decile,78000,NA,NA
2006,Atlantic provinces,Ninth decile,96700,NA,NA
2006,Atlantic provinces,Highest decile,154700,NA,NA
2006,Newfoundland and Labrador,Total deciles,59300,15.22549019607843,145100
2006,Newfoundland and Labrador,Lowest decile,10200,NA,NA
2006,Newfoundland and Labrador,Second decile,21400,NA,NA
2006,Newfoundland and Labrador,Third decile,29800,NA,NA
2006,Newfoundland and Labrador,Fourth decile,37800,NA,NA
2006,Newfoundland and Labrador,Fifth decile,45800,NA,NA
2006,Newfoundland and Labrador,Sixth decile,54800,NA,NA
2006,Newfoundland and Labrador,Seventh decile,64700,NA,NA
2006,Newfoundland and Labrador,Eighth decile,77300,NA,NA
2006,Newfoundland and Labrador,Ninth decile,96400,NA,NA
2006,Newfoundland and Labrador,Highest decile,155300,NA,NA
2006,Prince Edward Island,Total deciles,59900,12.559322033898304,136400
2006,Prince Edward Island,Lowest decile,11800,NA,NA
2006,Prince Edward Island,Second decile,21600,NA,NA
2006,Prince Edward Island,Third decile,30300,NA,NA
2006,Prince Edward Island,Fourth decile,39400,NA,NA
2006,Prince Edward Island,Fifth decile,47900,NA,NA
2006,Prince Edward Island,Sixth decile,56900,NA,NA
2006,Prince Edward Island,Seventh decile,66800,NA,NA
2006,Prince Edward Island,Eighth decile,78800,NA,NA
2006,Prince Edward Island,Ninth decile,96900,NA,NA
2006,Prince Edward Island,Highest decile,148200,NA,NA
2006,Nova Scotia,Total deciles,60300,18.6046511627907,151400
2006,Nova Scotia,Lowest decile,8600,NA,NA
2006,Nova Scotia,Second decile,20400,NA,NA
2006,Nova Scotia,Third decile,29800,NA,NA
2006,Nova Scotia,Fourth decile,38100,NA,NA
2006,Nova Scotia,Fifth decile,46100,NA,NA
2006,Nova Scotia,Sixth decile,55500,NA,NA
2006,Nova Scotia,Seventh decile,66700,NA,NA
2006,Nova Scotia,Eighth decile,79500,NA,NA
2006,Nova Scotia,Ninth decile,97800,NA,NA
2006,Nova Scotia,Highest decile,160000,NA,NA
2006,New Brunswick,Total deciles,58100,14.436893203883495,138400
2006,New Brunswick,Lowest decile,10300,NA,NA
2006,New Brunswick,Second decile,21000,NA,NA
2006,New Brunswick,Third decile,29100,NA,NA
2006,New Brunswick,Fourth decile,37000,NA,NA
2006,New Brunswick,Fifth decile,45300,NA,NA
2006,New Brunswick,Sixth decile,54000,NA,NA
2006,New Brunswick,Seventh decile,63800,NA,NA
2006,New Brunswick,Eighth decile,76400,NA,NA
2006,New Brunswick,Ninth decile,95300,NA,NA
2006,New Brunswick,Highest decile,148700,NA,NA
2006,Quebec,Total deciles,60700,14.688073394495413,149200
2006,Quebec,Lowest decile,10900,NA,NA
2006,Quebec,Second decile,21300,NA,NA
2006,Quebec,Third decile,29600,NA,NA
2006,Quebec,Fourth decile,37700,NA,NA
2006,Quebec,Fifth decile,46400,NA,NA
2006,Quebec,Sixth decile,55400,NA,NA
2006,Quebec,Seventh decile,66000,NA,NA
2006,Quebec,Eighth decile,79900,NA,NA
2006,Quebec,Ninth decile,99600,NA,NA
2006,Quebec,Highest decile,160100,NA,NA
2006,Ontario,Total deciles,75800,19.66346153846154,194100
2006,Ontario,Lowest decile,10400,NA,NA
2006,Ontario,Second decile,23600,NA,NA
2006,Ontario,Third decile,35000,NA,NA
2006,Ontario,Fourth decile,45900,NA,NA
2006,Ontario,Fifth decile,57300,NA,NA
2006,Ontario,Sixth decile,69900,NA,NA
2006,Ontario,Seventh decile,83300,NA,NA
2006,Ontario,Eighth decile,101500,NA,NA
2006,Ontario,Ninth decile,127000,NA,NA
2006,Ontario,Highest decile,204500,NA,NA
2006,Prairie provinces,Total deciles,76400,20.57843137254902,199700
2006,Prairie provinces,Lowest decile,10200,NA,NA
2006,Prairie provinces,Second decile,24600,NA,NA
2006,Prairie provinces,Third decile,34600,NA,NA
2006,Prairie provinces,Fourth decile,45300,NA,NA
2006,Prairie provinces,Fifth decile,56700,NA,NA
2006,Prairie provinces,Sixth decile,69500,NA,NA
2006,Prairie provinces,Seventh decile,84300,NA,NA
2006,Prairie provinces,Eighth decile,102000,NA,NA
2006,Prairie provinces,Ninth decile,127100,NA,NA
2006,Prairie provinces,Highest decile,209900,NA,NA
2006,Manitoba,Total deciles,64000,17.17,161700
2006,Manitoba,Lowest decile,10000,NA,NA
2006,Manitoba,Second decile,22700,NA,NA
2006,Manitoba,Third decile,30600,NA,NA
2006,Manitoba,Fourth decile,39400,NA,NA
2006,Manitoba,Fifth decile,48100,NA,NA
2006,Manitoba,Sixth decile,58200,NA,NA
2006,Manitoba,Seventh decile,69800,NA,NA
2006,Manitoba,Eighth decile,84500,NA,NA
2006,Manitoba,Ninth decile,104700,NA,NA
2006,Manitoba,Highest decile,171700,NA,NA
2006,Saskatchewan,Total deciles,65100,20.1123595505618,170100
2006,Saskatchewan,Lowest decile,8900,NA,NA
2006,Saskatchewan,Second decile,21000,NA,NA
2006,Saskatchewan,Third decile,29000,NA,NA
2006,Saskatchewan,Fourth decile,38100,NA,NA
2006,Saskatchewan,Fifth decile,47300,NA,NA
2006,Saskatchewan,Sixth decile,58800,NA,NA
2006,Saskatchewan,Seventh decile,71600,NA,NA
2006,Saskatchewan,Eighth decile,88200,NA,NA
2006,Saskatchewan,Ninth decile,108800,NA,NA
2006,Saskatchewan,Highest decile,179000,NA,NA
2006,Alberta,Total deciles,83700,20.6,215600
2006,Alberta,Lowest decile,11000,NA,NA
2006,Alberta,Second decile,26800,NA,NA
2006,Alberta,Third decile,38700,NA,NA
2006,Alberta,Fourth decile,50400,NA,NA
2006,Alberta,Fifth decile,63800,NA,NA
2006,Alberta,Sixth decile,77400,NA,NA
2006,Alberta,Seventh decile,93700,NA,NA
2006,Alberta,Eighth decile,110500,NA,NA
2006,Alberta,Ninth decile,138500,NA,NA
2006,Alberta,Highest decile,226600,NA,NA
2006,British Columbia,Total deciles,69500,23.3125,178500
2006,British Columbia,Lowest decile,8000,NA,NA
2006,British Columbia,Second decile,20600,NA,NA
2006,British Columbia,Third decile,30800,NA,NA
2006,British Columbia,Fourth decile,40800,NA,NA
2006,British Columbia,Fifth decile,51500,NA,NA
2006,British Columbia,Sixth decile,64100,NA,NA
2006,British Columbia,Seventh decile,78300,NA,NA
2006,British Columbia,Eighth decile,96000,NA,NA
2006,British Columbia,Ninth decile,118100,NA,NA
2006,British Columbia,Highest decile,186500,NA,NA
2007,Canada,Total deciles,72500,18.560747663551403,187900
2007,Canada,Lowest decile,10700,NA,NA
2007,Canada,Second decile,23200,NA,NA
